gene_ID	transcript_ID	annot_gene_id	annot_transcript_id	annot_gene_name	annot_transcript_name	n_exons	length	gene_novelty	transcript_novelty	ISM_subtype	Plasmomerged1
5353	5792	TALONG000005353	TALONT000005792	TALONG000005353	TALONT000005792	3	2056	Intergenic	Intergenic	None	1
5353	5793	TALONG000005353	TALONT000005793	TALONG000005353	TALONT000005793	2	2039	Intergenic	ISM	Suffix	2
603	5794	PF3D7_0402000	TALONT000005794	TALONG000000603	TALONT000005794	1	979	Known	Genomic	None	10
603	5795	PF3D7_0402000	TALONT000005795	TALONG000000603	TALONT000005795	3	2573	Known	NNC	None	1
603	5796	PF3D7_0402000	TALONT000005796	TALONG000000603	TALONT000005796	4	2538	Known	NNC	None	1
605	5797	PF3D7_0402300	TALONT000005797	TALONG000000605	TALONT000005797	1	6392	Known	Genomic	None	3
606	5798	PF3D7_0402400	TALONT000005798	TALONG000000606	TALONT000005798	1	1097	Known	Genomic	None	3
606	5799	PF3D7_0402400	TALONT000005799	TALONG000000606	TALONT000005799	3	1272	Known	NNC	None	1
606	5800	PF3D7_0402400	TALONT000005800	TALONG000000606	TALONT000005800	3	1231	Known	NNC	None	1
606	5801	PF3D7_0402400	TALONT000005801	TALONG000000606	TALONT000005801	3	1248	Known	NNC	None	1
606	5802	PF3D7_0402400	TALONT000005802	TALONG000000606	TALONT000005802	3	1188	Known	NNC	None	1
606	5803	PF3D7_0402400	TALONT000005803	TALONG000000606	TALONT000005803	3	1798	Known	NNC	None	1
610	5804	PF3D7_0403200	TALONT000005804	TALONG000000610	TALONT000005804	3	2738	Known	Genomic	None	1
612	5805	PF3D7_0403400	TALONT000005805	TALONG000000612	TALONT000005805	2	3097	Known	Genomic	None	1
612	5806	PF3D7_0403400	TALONT000005806	TALONG000000612	TALONT000005806	2	2952	Known	ISM	Suffix	2
612	5807	PF3D7_0403400	TALONT000005807	TALONG000000612	TALONT000005807	2	1731	Known	Genomic	None	1
5354	5808	TALONG000005354	TALONT000005808	TALONG000005354	TALONT000005808	1	698	Intergenic	Intergenic	None	1
615	5809	PF3D7_0403700	TALONT000005809	TALONG000000615	TALONT000005809	5	1793	Known	ISM	Suffix	1
621	5810	PF3D7_0404300	TALONT000005810	TALONG000000621	TALONT000005810	8	2344	Known	NNC	None	1
5355	5811	TALONG000005355	TALONT000005811	TALONG000005355	TALONT000005811	3	1929	Antisense	Antisense	None	1
624	5812	PF3D7_0404600	TALONT000005812	TALONG000000624	TALONT000005812	2	1578	Known	Genomic	None	1
625	5813	PF3D7_0404700	TALONT000005813	TALONG000000625	TALONT000005813	2	2919	Known	Genomic	None	1
625	5814	PF3D7_0404700	TALONT000005814	TALONG000000625	TALONT000005814	2	3696	Known	NNC	None	1
625	5815	PF3D7_0404700	TALONT000005815	TALONG000000625	TALONT000005815	1	3839	Known	Genomic	None	6
628	5816	PF3D7_0405000	TALONT000005816	TALONG000000628	TALONT000005816	2	1416	Known	Genomic	None	1
630	5817	PF3D7_0405200	TALONT000005817	TALONG000000630	TALONT000005817	13	3058	Known	NNC	None	1
630	5818	PF3D7_0405200	TALONT000005818	TALONG000000630	TALONT000005818	11	3298	Known	NNC	None	1
630	5819	PF3D7_0405200	TALONT000005819	TALONG000000630	TALONT000005819	10	2474	Known	ISM	Suffix	1
630	5820	PF3D7_0405200	TALONT000005820	TALONG000000630	TALONT000005820	9	1998	Known	ISM	Both	1
630	5821	PF3D7_0405200	TALONT000005821	TALONG000000630	TALONT000005821	9	2071	Known	NNC	None	1
630	5822	PF3D7_0405200	TALONT000005822	TALONG000000630	TALONT000005822	5	1549	Known	NIC	None	1
630	5823	PF3D7_0405200	TALONT000005823	TALONG000000630	TALONT000005823	3	748	Known	ISM	Suffix	2
630	5824	PF3D7_0405200	TALONT000005824	TALONG000000630	TALONT000005824	2	1199	Known	ISM	Both	1
5356	5825	TALONG000005356	TALONT000005825	TALONG000005356	TALONT000005825	2	557	Antisense	Antisense	None	1
632	5826	PF3D7_0405400	TALONT000005826	TALONG000000632	TALONT000005826	1	9551	Known	ISM	None	7
633	5827	PF3D7_0405500	TALONT000005827	TALONG000000633	TALONT000005827	3	1295	Known	NNC	None	1
634	5828	PF3D7_0405600	TALONT000005828	TALONG000000634	TALONT000005828	9	1793	Known	NNC	None	1
634	5829	PF3D7_0405600	TALONT000005829	TALONG000000634	TALONT000005829	8	1729	Known	NNC	None	1
634	5830	PF3D7_0405600	TALONT000005830	TALONG000000634	TALONT000005830	8	1197	Known	NNC	None	1
637	5831	PF3D7_0405900	TALONT000005831	TALONG000000637	TALONT000005831	2	2521	Known	ISM	Suffix	3
637	5832	PF3D7_0405900	TALONT000005832	TALONG000000637	TALONT000005832	1	483	Known	Genomic	None	2
638	5833	PF3D7_0406000	TALONT000005833	TALONG000000638	TALONT000005833	1	2107	Known	Genomic	None	3
639	5834	PF3D7_0406100	TALONT000005834	TALONG000000639	TALONT000005834	3	2123	Known	NNC	None	1
639	5835	PF3D7_0406100	TALONT000005835	TALONG000000639	TALONT000005835	1	6	Known	Genomic	None	2
639	5836	PF3D7_0406100	TALONT000005836	TALONG000000639	TALONT000005836	2	2144	Known	Genomic	None	1
641	5837	PF3D7_0406400	TALONT000005837	TALONG000000641	TALONT000005837	3	1794	Known	Genomic	None	1
640	5838	PF3D7_0406200	TALONT000005838	TALONG000000640	TALONT000005838	2	1327	Known	Genomic	None	1
640	5839	PF3D7_0406200	TALONT000005839	TALONG000000640	TALONT000005839	2	1374	Known	Genomic	None	1
5357	5840	TALONG000005357	TALONT000005840	TALONG000005357	TALONT000005840	1	1688	Antisense	Antisense	None	1
641	5841	PF3D7_0406400	TALONT000005841	TALONG000000641	TALONT000005841	2	1315	Known	Genomic	None	1
640	5842	PF3D7_0406200	TALONT000005842	TALONG000000640	TALONT000005842	2	1316	Known	NNC	None	1
644	5843	PF3D7_0406700	TALONT000005843	TALONG000000644	TALONT000005843	14	3120	Known	NNC	None	1
644	5844	PF3D7_0406700	TALONT000005844	TALONG000000644	TALONT000005844	14	3137	Known	ISM	Prefix	1
644	5845	PF3D7_0406700	TALONT000005845	TALONG000000644	TALONT000005845	3	666	Known	ISM	Suffix	1
648	5846	PF3D7_0407100	TALONT000005846	TALONG000000648	TALONT000005846	2	2282	Known	NNC	None	1
648	5847	PF3D7_0407100	TALONT000005847	TALONG000000648	TALONT000005847	3	3040	Known	NNC	None	1
648	5848	PF3D7_0407100	TALONT000005848	TALONG000000648	TALONT000005848	2	2227	Known	ISM	Suffix	1
660	5849	PF3D7_0408300	TALONT000005849	TALONG000000660	TALONT000005849	1	410	Known	Genomic	None	1
660	5850	PF3D7_0408300	TALONT000005850	TALONG000000660	TALONT000005850	4	2055	Known	ISM	Suffix	1
666	5851	PF3D7_0408900	TALONT000005851	TALONG000000666	TALONT000005851	5	2285	Known	NNC	None	1
666	5852	PF3D7_0408900	TALONT000005852	TALONG000000666	TALONT000005852	4	2328	Known	ISM	Suffix	2
666	5853	PF3D7_0408900	TALONT000005853	TALONG000000666	TALONT000005853	3	1475	Known	ISM	Suffix	1
666	5854	PF3D7_0408900	TALONT000005854	TALONG000000666	TALONT000005854	1	609	Known	Genomic	None	2
668	5855	PF3D7_0409100	TALONT000005855	TALONG000000668	TALONT000005855	1	2034	Known	Genomic	None	2
668	5856	PF3D7_0409100	TALONT000005856	TALONG000000668	TALONT000005856	3	2220	Known	NNC	None	1
668	5857	PF3D7_0409100	TALONT000005857	TALONG000000668	TALONT000005857	2	2187	Known	NNC	None	1
672	5858	PF3D7_0409500	TALONT000005858	TALONG000000672	TALONT000005858	1	1597	Known	ISM	None	1
674	5859	PF3D7_0409700	TALONT000005859	TALONG000000674	TALONT000005859	2	1442	Known	ISM	Prefix	1
676	5860	PF3D7_0409900	TALONT000005860	TALONG000000676	TALONT000005860	4	2083	Known	NIC	None	1
677	5861	PF3D7_0410000	TALONT000005861	TALONG000000677	TALONT000005861	1	1506	Known	Genomic	None	2
681	5862	PF3D7_0410600	TALONT000005862	TALONG000000681	TALONT000005862	4	1505	Known	NNC	None	1
681	5863	PF3D7_0410600	TALONT000005863	TALONG000000681	TALONT000005863	2	1926	Known	ISM	Suffix	1
682	5864	PF3D7_0410700	TALONT000005864	TALONG000000682	TALONT000005864	2	3319	Known	Genomic	None	1
5358	5865	TALONG000005358	TALONT000005865	TALONG000005358	TALONT000005865	1	430	Antisense	Antisense	None	2
692	5866	PF3D7_0411900	TALONT000005866	TALONG000000692	TALONT000005866	1	1342	Known	Genomic	None	2
692	5867	PF3D7_0411900	TALONT000005867	TALONG000000692	TALONT000005867	2	2957	Known	ISM	Suffix	1
693	5868	PF3D7_0412000	TALONT000005868	TALONG000000693	TALONT000005868	2	1047	Known	Genomic	None	1
693	5869	PF3D7_0412000	TALONT000005869	TALONG000000693	TALONT000005869	2	2786	Known	Genomic	None	1
704	5870	PF3D7_0413600	TALONT000005870	TALONG000000704	TALONT000005870	3	1897	Known	NNC	None	1
704	5871	PF3D7_0413600	TALONT000005871	TALONG000000704	TALONT000005871	3	1763	Known	NNC	None	1
707	5872	PF3D7_0413900	TALONT000005872	TALONG000000707	TALONT000005872	3	2738	Known	ISM	Suffix	1
707	5873	PF3D7_0413900	TALONT000005873	TALONG000000707	TALONT000005873	1	368	Known	ISM	None	1
708	5874	PF3D7_0414000	TALONT000005874	TALONG000000708	TALONT000005874	20	3347	Known	ISM	Suffix	2
708	5875	PF3D7_0414000	TALONT000005875	TALONG000000708	TALONT000005875	18	2838	Known	ISM	Suffix	1
709	5876	PF3D7_0414100	TALONT000005876	TALONG000000709	TALONT000005876	1	788	Known	ISM	None	2
710	5877	PF3D7_0414200	TALONT000005877	TALONG000000710	TALONT000005877	4	1362	Known	NIC	None	1
711	5878	PF3D7_0414300	TALONT000005878	TALONG000000711	TALONT000005878	1	656	Known	ISM	None	1
714	5879	PF3D7_0414600	TALONT000005879	TALONG000000714	TALONT000005879	1	461	Known	Genomic	None	2
717	5880	PF3D7_0414900	TALONT000005880	TALONG000000717	TALONT000005880	12	1343	Known	NNC	None	1
717	5881	PF3D7_0414900	TALONT000005881	TALONG000000717	TALONT000005881	1	1478	Known	Genomic	None	1
721	5882	PF3D7_0415300	TALONT000005882	TALONG000000721	TALONT000005882	1	2157	Known	Genomic	None	1
721	5883	PF3D7_0415300	TALONT000005883	TALONG000000721	TALONT000005883	2	1247	Known	Genomic	None	1
722	5884	PF3D7_0415400	TALONT000005884	TALONG000000722	TALONT000005884	2	1393	Known	Genomic	None	1
722	5885	PF3D7_0415400	TALONT000005885	TALONG000000722	TALONT000005885	2	1374	Known	Genomic	None	1
723	5886	PF3D7_0415500	TALONT000005886	TALONG000000723	TALONT000005886	1	1192	Known	Genomic	None	1
724	5887	PF3D7_0415600	TALONT000005887	TALONG000000724	TALONT000005887	2	1336	Known	Genomic	None	1
724	5888	PF3D7_0415600	TALONT000005888	TALONG000000724	TALONT000005888	2	1327	Known	Genomic	None	1
727	5889	PF3D7_0415900	TALONT000005889	TALONG000000727	TALONT000005889	1	1	Known	Genomic	None	8
727	5890	PF3D7_0415900	TALONT000005890	TALONG000000727	TALONT000005890	2	146	Known	Genomic	None	1
727	5891	PF3D7_0415900	TALONT000005891	TALONG000000727	TALONT000005891	2	1048	Known	NNC	None	1
727	5892	PF3D7_0415900	TALONT000005892	TALONG000000727	TALONT000005892	1	1461	Known	Genomic	None	1
728	5893	PF3D7_0416000	TALONT000005893	TALONG000000728	TALONT000005893	8	2621	Known	NNC	None	1
730	5894	PF3D7_0416200	TALONT000005894	TALONG000000730	TALONT000005894	2	1929	Known	Genomic	None	1
732	5895	PF3D7_0416400	TALONT000005895	TALONG000000732	TALONT000005895	5	4747	Known	NNC	None	1
732	5896	PF3D7_0416400	TALONT000005896	TALONG000000732	TALONT000005896	5	5045	Known	NNC	None	1
732	5897	PF3D7_0416400	TALONT000005897	TALONG000000732	TALONT000005897	3	4630	Known	ISM	Prefix	1
732	5898	PF3D7_0416400	TALONT000005898	TALONG000000732	TALONT000005898	3	3977	Known	ISM	Suffix	2
732	5899	PF3D7_0416400	TALONT000005899	TALONG000000732	TALONT000005899	2	4230	Known	ISM	Both	1
733	5900	PF3D7_0416500	TALONT000005900	TALONG000000733	TALONT000005900	2	1919	Known	Genomic	None	1
736	5901	PF3D7_0416800	TALONT000005901	TALONG000000736	TALONT000005901	5	1435	Known	NNC	None	1
736	5902	PF3D7_0416800	TALONT000005902	TALONG000000736	TALONT000005902	4	1647	Known	NNC	None	1
742	5903	PF3D7_0417400	TALONT000005903	TALONG000000742	TALONT000005903	2	4370	Known	Genomic	None	1
743	5904	PF3D7_0417500	TALONT000005904	TALONG000000743	TALONT000005904	12	1301	Known	NNC	None	1
743	5905	PF3D7_0417500	TALONT000005905	TALONG000000743	TALONT000005905	12	1646	Known	NNC	None	1
743	5906	PF3D7_0417500	TALONT000005906	TALONG000000743	TALONT000005906	12	1853	Known	ISM	Suffix	1
743	5907	PF3D7_0417500	TALONT000005907	TALONG000000743	TALONT000005907	1	260	Known	Genomic	None	1
743	5908	PF3D7_0417500	TALONT000005908	TALONG000000743	TALONT000005908	9	1683	Known	NNC	None	1
743	5909	PF3D7_0417500	TALONT000005909	TALONG000000743	TALONT000005909	12	1834	Known	NNC	None	1
743	5910	PF3D7_0417500	TALONT000005910	TALONG000000743	TALONT000005910	12	1847	Known	NNC	None	1
743	5911	PF3D7_0417500	TALONT000005911	TALONG000000743	TALONT000005911	5	703	Known	ISM	Suffix	1
743	5912	PF3D7_0417500	TALONT000005912	TALONG000000743	TALONT000005912	11	1967	Known	NNC	None	1
746	5913	PF3D7_0417800	TALONT000005913	TALONG000000746	TALONT000005913	1	2891	Known	Genomic	None	3
750	5914	PF3D7_0418200	TALONT000005914	TALONG000000750	TALONT000005914	2	1987	Known	Genomic	None	1
750	5915	PF3D7_0418200	TALONT000005915	TALONG000000750	TALONT000005915	2	2001	Known	Genomic	None	1
750	5916	PF3D7_0418200	TALONT000005916	TALONG000000750	TALONT000005916	2	1824	Known	Genomic	None	1
751	5917	PF3D7_0418300	TALONT000005917	TALONG000000751	TALONT000005917	1	177	Known	Genomic	None	2
752	5918	PF3D7_0418400	TALONT000005918	TALONG000000752	TALONT000005918	2	331	Known	ISM	Suffix	1
753	5919	PF3D7_0418500	TALONT000005919	TALONG000000753	TALONT000005919	5	1119	Known	NIC	None	1
761	5920	PF3D7_0419300	TALONT000005920	TALONG000000761	TALONT000005920	2	368	Known	Genomic	None	1
761	5921	PF3D7_0419300	TALONT000005921	TALONG000000761	TALONT000005921	1	1902	Known	Genomic	None	1
762	5922	PF3D7_0419400	TALONT000005922	TALONG000000762	TALONT000005922	3	8018	Known	ISM	Suffix	1
765	5923	PF3D7_0419700	TALONT000005923	TALONG000000765	TALONT000005923	1	2015	Known	ISM	None	6
765	5924	PF3D7_0419700	TALONT000005924	TALONG000000765	TALONT000005924	3	832	Known	NNC	None	1
767	5925	PF3D7_0419900	TALONT000005925	TALONG000000767	TALONT000005925	4	3640	Known	ISM	Suffix	5
767	5926	PF3D7_0419900	TALONT000005926	TALONG000000767	TALONT000005926	4	2464	Known	NNC	None	1
5359	5927	TALONG000005359	TALONT000005927	TALONG000005359	TALONT000005927	1	1572	Intergenic	Intergenic	None	1
772	5928	PF3D7_0420400	TALONT000005928	TALONG000000772	TALONT000005928	2	932	Known	Genomic	None	1
773	5929	PF3D7_0420500	TALONT000005929	TALONG000000773	TALONT000005929	7	891	Known	NNC	None	1
783	5930	PF3D7_0422000	TALONT000005930	TALONG000000783	TALONT000005930	1	367	Known	Genomic	None	1
785	5931	PF3D7_0422200	TALONT000005931	TALONG000000785	TALONT000005931	2	1335	Known	Genomic	None	1
787	5932	PF3D7_0422400	TALONT000005932	TALONG000000787	TALONT000005932	3	1181	Known	NNC	None	1
787	5933	PF3D7_0422400	TALONT000005933	TALONG000000787	TALONT000005933	1	1	Known	Genomic	None	1
793	5934	PF3D7_0423000	TALONT000005934	TALONG000000793	TALONT000005934	2	1613	Known	Genomic	None	1
794	5935	PF3D7_0423100	TALONT000005935	TALONG000000794	TALONT000005935	2	1056	Known	Genomic	None	1
794	5936	PF3D7_0423100	TALONT000005936	TALONG000000794	TALONT000005936	1	1294	Known	Genomic	None	2
797	5937	PF3D7_0423400	TALONT000005937	TALONG000000797	TALONT000005937	2	758	Known	Genomic	None	1
797	5938	PF3D7_0423400	TALONT000005938	TALONG000000797	TALONT000005938	2	1293	Known	Genomic	None	1
801	5939	PF3D7_0423800	TALONT000005939	TALONG000000801	TALONT000005939	1	1920	Known	Genomic	None	4
803	5940	PF3D7_0424000	TALONT000005940	TALONG000000803	TALONT000005940	2	1962	Known	NNC	None	4
803	5941	PF3D7_0424000	TALONT000005941	TALONG000000803	TALONT000005941	3	2246	Known	NNC	None	1
803	5942	PF3D7_0424000	TALONT000005942	TALONG000000803	TALONT000005942	3	795	Known	Genomic	None	1
804	5943	PF3D7_0424100	TALONT000005943	TALONG000000804	TALONT000005943	1	1875	Known	ISM	None	1
805	5944	PF3D7_0424200	TALONT000005944	TALONG000000805	TALONT000005944	1	914	Known	Genomic	None	1
5360	5945	TALONG000005360	TALONT000005945	TALONG000005360	TALONT000005945	2	773	Intergenic	Intergenic	None	1
5360	5946	TALONG000005360	TALONT000005946	TALONG000005360	TALONT000005946	1	1	Intergenic	Genomic	None	1
808	5947	PF3D7_0424600	TALONT000005947	TALONG000000808	TALONT000005947	2	614	Known	Genomic	None	1
808	5948	PF3D7_0424600	TALONT000005948	TALONG000000808	TALONT000005948	1	1350	Known	ISM	None	4
808	5949	PF3D7_0424600	TALONT000005949	TALONG000000808	TALONT000005949	3	1730	Known	NNC	None	3
808	5950	PF3D7_0424600	TALONT000005950	TALONG000000808	TALONT000005950	4	2316	Known	NNC	None	1
808	5951	PF3D7_0424600	TALONT000005951	TALONG000000808	TALONT000005951	2	1560	Known	ISM	Suffix	4
808	5952	PF3D7_0424600	TALONT000005952	TALONG000000808	TALONT000005952	4	1642	Known	NNC	None	1
823	5953	PF3D7_0500800	TALONT000005953	TALONG000000823	TALONT000005953	4	5624	Known	NNC	None	1
823	5954	PF3D7_0500800	TALONT000005954	TALONG000000823	TALONT000005954	1	1201	Known	Genomic	None	3
823	5955	PF3D7_0500800	TALONT000005955	TALONG000000823	TALONT000005955	2	3212	Known	Genomic	None	1
5361	5956	TALONG000005361	TALONT000005956	TALONG000005361	TALONT000005956	2	1037	Antisense	Antisense	None	4
5361	5957	TALONG000005361	TALONT000005957	TALONG000005361	TALONT000005957	3	1269	Antisense	NNC	None	1
825	5958	PF3D7_0501000	TALONT000005958	TALONG000000825	TALONT000005958	1	1	Known	Genomic	None	1
827	5959	PF3D7_0501200	TALONT000005959	TALONG000000827	TALONT000005959	3	1836	Known	NNC	None	1
827	5960	PF3D7_0501200	TALONT000005960	TALONG000000827	TALONT000005960	3	2403	Known	NNC	None	1
827	5961	PF3D7_0501200	TALONT000005961	TALONG000000827	TALONT000005961	3	2454	Known	NNC	None	1
827	5962	PF3D7_0501200	TALONT000005962	TALONG000000827	TALONT000005962	3	2406	Known	NNC	None	1
827	5963	PF3D7_0501200	TALONT000005963	TALONG000000827	TALONT000005963	3	2513	Known	NNC	None	1
827	5964	PF3D7_0501200	TALONT000005964	TALONG000000827	TALONT000005964	3	1759	Known	NNC	None	1
827	5965	PF3D7_0501200	TALONT000005965	TALONG000000827	TALONT000005965	3	2040	Known	NNC	None	1
827	5966	PF3D7_0501200	TALONT000005966	TALONG000000827	TALONT000005966	3	2034	Known	NNC	None	1
827	5967	PF3D7_0501200	TALONT000005967	TALONG000000827	TALONT000005967	3	2170	Known	NNC	None	1
827	5968	PF3D7_0501200	TALONT000005968	TALONG000000827	TALONT000005968	1	1491	Known	ISM	None	7
828	5969	PF3D7_0501300	TALONT000005969	TALONG000000828	TALONT000005969	3	1826	Known	ISM	Suffix	4
828	5970	PF3D7_0501300	TALONT000005970	TALONG000000828	TALONT000005970	3	2184	Known	NNC	None	1
5362	5971	TALONG000005362	TALONT000005971	TALONG000005362	TALONT000005971	1	738	Antisense	Antisense	None	1
829	5972	PF3D7_0501400	TALONT000005972	TALONG000000829	TALONT000005972	1	1473	Known	Genomic	None	1
830	5973	PF3D7_0501500	TALONT000005973	TALONG000000830	TALONT000005973	2	1840	Known	Genomic	None	2
830	5974	PF3D7_0501500	TALONT000005974	TALONG000000830	TALONT000005974	2	2029	Known	Genomic	None	1
835	5975	PF3D7_0502000	TALONT000005975	TALONG000000835	TALONT000005975	1	3165	Known	Genomic	None	3
836	5976	PF3D7_0502100	TALONT000005976	TALONG000000836	TALONT000005976	2	1967	Known	Genomic	None	1
837	5977	PF3D7_0502200	TALONT000005977	TALONG000000837	TALONT000005977	2	2007	Known	ISM	Suffix	1
843	5978	PF3D7_0502800	TALONT000005978	TALONG000000843	TALONT000005978	2	963	Known	Genomic	None	1
844	5979	PF3D7_0502900	TALONT000005979	TALONG000000844	TALONT000005979	1	363	Known	Genomic	None	1
845	5980	PF3D7_0503000	TALONT000005980	TALONG000000845	TALONT000005980	1	1651	Known	Genomic	None	1
849	5981	PF3D7_0503400	TALONT000005981	TALONG000000849	TALONT000005981	3	1471	Known	NNC	None	1
849	5982	PF3D7_0503400	TALONT000005982	TALONG000000849	TALONT000005982	4	1705	Known	NNC	None	1
849	5983	PF3D7_0503400	TALONT000005983	TALONG000000849	TALONT000005983	2	1428	Known	ISM	Suffix	52
849	5984	PF3D7_0503400	TALONT000005984	TALONG000000849	TALONT000005984	1	1821	Known	Genomic	None	6
849	5985	PF3D7_0503400	TALONT000005985	TALONG000000849	TALONT000005985	3	1653	Known	NNC	None	1
849	5986	PF3D7_0503400	TALONT000005986	TALONG000000849	TALONT000005986	3	1099	Known	ISM	Suffix	1
849	5987	PF3D7_0503400	TALONT000005987	TALONG000000849	TALONT000005987	3	1099	Known	NNC	None	1
849	5988	PF3D7_0503400	TALONT000005988	TALONG000000849	TALONT000005988	2	1373	Known	NNC	None	1
849	5989	PF3D7_0503400	TALONT000005989	TALONG000000849	TALONT000005989	3	1722	Known	NNC	None	1
849	5990	PF3D7_0503400	TALONT000005990	TALONG000000849	TALONT000005990	3	1578	Known	NNC	None	1
849	5991	PF3D7_0503400	TALONT000005991	TALONG000000849	TALONT000005991	3	1329	Known	NNC	None	1
849	5992	PF3D7_0503400	TALONT000005992	TALONG000000849	TALONT000005992	3	1333	Known	NNC	None	1
851	5993	PF3D7_0503600	TALONT000005993	TALONG000000851	TALONT000005993	1	998	Known	Genomic	None	2
852	5994	PF3D7_0503800	TALONT000005994	TALONG000000852	TALONT000005994	2	717	Known	ISM	Prefix	1
852	5995	PF3D7_0503800	TALONT000005995	TALONG000000852	TALONT000005995	2	911	Known	ISM	Suffix	1
854	5996	PF3D7_0504000	TALONT000005996	TALONG000000854	TALONT000005996	2	4657	Known	NNC	None	1
854	5997	PF3D7_0504000	TALONT000005997	TALONG000000854	TALONT000005997	3	3242	Known	NNC	None	1
855	5998	PF3D7_0504100	TALONT000005998	TALONG000000855	TALONT000005998	3	1015	Known	ISM	Suffix	1
856	5999	PF3D7_0504200	TALONT000005999	TALONG000000856	TALONT000005999	4	2154	Known	NNC	None	1
857	6000	PF3D7_0504300	TALONT000006000	TALONG000000857	TALONT000006000	4	2090	Known	NNC	None	1
857	6001	PF3D7_0504300	TALONT000006001	TALONG000000857	TALONT000006001	2	1208	Known	ISM	None	1
5363	6002	TALONG000005363	TALONT000006002	TALONG000005363	TALONT000006002	2	675	Antisense	Antisense	None	1
865	6003	PF3D7_0505100	TALONT000006003	TALONG000000865	TALONT000006003	1	2436	Known	Genomic	None	3
872	6004	PF3D7_0505800	TALONT000006004	TALONG000000872	TALONT000006004	1	1176	Known	Genomic	None	2
872	6005	PF3D7_0505800	TALONT000006005	TALONG000000872	TALONT000006005	2	923	Known	NNC	None	2
